time_stamp,data_value
1686646111.384152,33.099998
1686646111.394314,32.400002
1686646111.404136,31.799999
1686646111.414222,31.100000
1686646111.424176,30.500000
1686646111.434207,29.700001
1686646111.444150,29.000000
1686646111.454215,28.200001
1686646111.464145,27.400000
1686646111.473209,26.700001
1686646111.484166,25.799999
1686646111.493284,24.799999
1686646111.504162,23.700001
1686646111.513250,22.600000
1686646111.524184,21.400000
1686646111.534235,20.299999
1686646111.544152,19.200001
1686646111.554253,18.200001
1686646111.564150,17.400000
1686646111.573272,16.500000
1686646111.583154,15.700000
1686646111.594276,15.000000
1686646111.604152,14.500000
1686646111.613280,13.900000
1686646111.624172,13.700000
1686646111.633288,13.400000
1686646111.646077,13.200000
1686646111.653259,13.000000
1686646111.663163,12.800000
1686646111.673280,12.800000
1686646111.683173,13.000000
1686646111.693285,13.000000
1686646111.704204,13.000000
1686646111.713320,12.900000
1686646111.724161,12.900000
1686646111.733283,13.000000
1686646111.744166,12.900000
1686646111.753284,12.800000
1686646111.763182,12.800000
1686646111.773300,12.800000
1686646111.784158,13.000000
1686646111.793293,12.900000
1686646111.804167,12.900000
1686646111.813324,12.800000
1686646111.824180,12.800000
1686646111.834326,12.800000
1686646111.844185,13.000000
1686646111.853323,13.000000
1686646111.864206,13.000000
1686646111.873337,13.000000
1686646111.884174,13.000000
1686646111.893307,12.900000
1686646111.904164,12.900000
1686646111.913317,12.900000
1686646111.924199,12.900000
1686646111.933353,12.800000
1686646111.944178,12.800000
1686646111.953351,13.100000
1686646111.964175,13.300000
1686646111.973365,13.700000
1686646111.984186,14.200000
1686646111.993334,14.700000
1686646112.004189,15.500000
1686646112.013346,16.200001
1686646112.024193,17.200001
1686646112.033379,18.400000
1686646112.044176,19.600000
1686646112.053369,21.000000
1686646112.064192,22.400000
1686646112.073371,23.900000
1686646112.084214,25.400000
1686646112.094348,27.100000
1686646112.104216,28.400000
1686646112.113422,29.600000
1686646112.124199,30.700001
1686646112.133385,31.600000
1686646112.143182,32.299999
1686646112.153439,32.700001
1686646112.164209,32.900002
1686646112.173487,33.000000
1686646112.184184,33.200001
1686646112.194327,33.200001
1686646112.204193,33.000000
1686646112.213436,33.000000
1686646112.224207,33.000000
1686646112.233426,33.000000
1686646112.243183,33.200001
1686646112.254378,33.099998
1686646112.263582,33.200001
1686646112.273360,33.000000
1686646112.283189,33.000000
1686646112.293310,33.200001
1686646112.304216,33.200001
1686646112.313314,33.200001
1686646112.324248,33.200001
1686646112.333449,33.000000
1686646112.344637,33.000000
1686646112.353570,33.000000
1686646112.364205,33.200001
1686646112.373736,33.400002
1686646112.383207,33.599998
1686646112.393363,34.000000
1686646112.404243,34.400002
1686646112.413944,35.000000
1686646112.424271,35.500000
1686646112.433978,36.099998
1686646112.444211,36.799999
1686646112.454104,37.400002
1686646112.464199,38.099998
1686646112.474200,38.900002
