time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1747817756.546466,439.298,-25.380,-11.264
1747817756.546466,439.298,-25.380,-11.264
1747817756.569001,439.298,-25.380,-11.265
1747817756.569001,439.298,-25.380,-11.265
1747817756.581196,439.298,-25.380,-11.266
1747817756.591296,439.298,-25.380,-11.266
1747817756.600920,439.298,-25.380,-11.267
1747817756.612757,439.298,-25.380,-11.267
1747817756.620082,439.298,-25.380,-11.268
1747817756.632481,439.298,-25.380,-11.268
1747817756.640682,439.298,-25.380,-11.268
1747817756.653184,439.298,-25.380,-11.268
1747817756.661040,439.298,-25.380,-11.269
1747817756.675433,439.298,-25.380,-11.269
1747817756.681270,439.298,-25.380,-11.269
1747817756.698702,439.298,-25.380,-11.269
1747817756.700386,439.298,-25.380,-11.272
1747817756.718328,439.298,-25.380,-11.272
1747817756.720586,439.298,-25.380,-11.273
1747817756.738333,439.298,-25.380,-11.273
1747817756.740943,439.298,-25.380,-11.276
1747817756.759879,439.298,-25.380,-11.276
1747817756.760579,439.298,-25.380,-11.277
1747817756.781148,439.298,-25.380,-11.279
1747817756.784295,439.298,-25.380,-11.279
1747817756.800756,439.298,-25.380,-11.280
1747817756.809185,439.298,-25.380,-11.280
1747817756.809185,439.298,-25.380,-11.280
1747817756.820922,439.298,-25.380,-11.282
1747817756.840847,439.298,-25.380,-11.283
1747817756.840847,439.298,-25.380,-11.283
1747817756.860886,439.298,-25.380,-11.285
1747817756.860886,439.298,-25.380,-11.285
1747817756.881255,439.298,-25.380,-11.286
1747817756.881255,439.298,-25.380,-11.286
1747817756.900712,439.298,-25.380,-11.286
1747817756.905680,439.298,-25.380,-11.286
1747817756.920809,439.298,-25.380,-11.289
1747817756.924390,439.298,-25.380,-11.289
1747817756.941060,439.298,-25.380,-11.288
1747817756.944784,439.298,-25.380,-11.288
1747817756.960191,439.298,-25.380,-11.288
1747817756.964642,439.298,-25.380,-11.288
1747817756.980447,439.298,-25.380,-11.294
1747817756.991849,439.298,-25.380,-11.294
1747817757.000976,439.298,-25.380,-11.293
1747817757.000976,439.298,-25.380,-11.293
1747817757.021041,439.298,-25.380,-11.292
1747817757.021041,439.298,-25.380,-11.292
1747817757.041268,439.298,-25.380,-11.297
1747817757.041268,439.298,-25.380,-11.297
1747817757.060579,439.298,-25.380,-11.299
1747817757.060579,439.298,-25.380,-11.299
1747817757.081134,439.298,-25.380,-11.299
1747817757.081134,439.298,-25.380,-11.299
1747817757.100321,439.298,-25.380,-11.302
1747817757.100321,439.298,-25.380,-11.302
1747817757.120388,439.298,-25.380,-11.303
1747817757.120388,439.298,-25.380,-11.303
1747817757.140522,439.298,-25.380,-11.306
1747817757.140522,439.298,-25.380,-11.306
1747817757.161084,439.298,-25.380,-11.308
1747817757.161084,439.298,-25.380,-11.308
1747817757.180773,439.298,-25.380,-11.307
1747817757.180773,439.298,-25.380,-11.307
1747817757.201100,439.298,-25.380,-11.310
1747817757.201100,439.298,-25.380,-11.310
1747817757.220195,439.298,-25.380,-11.310
1747817757.223784,439.298,-25.380,-11.310
1747817757.240410,439.298,-25.380,-11.309
1747817757.248791,439.298,-25.380,-11.309
1747817757.260948,439.298,-25.380,-11.311
1747817757.269454,439.298,-25.380,-11.311
1747817757.280304,439.298,-25.380,-11.312
1747817757.294055,439.298,-25.380,-11.312
1747817757.301187,439.298,-25.380,-11.312
1747817757.301187,439.298,-25.380,-11.312
1747817757.320613,439.298,-25.380,-11.313
1747817757.320613,439.298,-25.380,-11.313
1747817757.341068,439.298,-25.380,-11.315
1747817757.341068,439.298,-25.380,-11.315
1747817757.364512,439.298,-25.380,-11.316
1747817757.364512,439.298,-25.380,-11.316
1747817757.380875,439.298,-25.380,-11.319
1747817757.386467,439.298,-25.380,-11.319
1747817757.400190,439.298,-25.380,-11.321
1747817757.409676,439.298,-25.380,-11.321
1747817757.420740,439.298,-25.380,-11.324
1747817757.431611,439.298,-25.380,-11.324
1747817757.440933,439.298,-25.380,-11.326
1747817757.452335,439.298,-25.380,-11.326
1747817757.461221,439.298,-25.380,-11.328
1747817757.473750,439.298,-25.380,-11.328
1747817757.480888,439.298,-25.380,-11.330
1747817757.480888,439.298,-25.380,-11.330
1747817757.500184,439.298,-25.380,-11.331
1747817757.500184,439.298,-25.380,-11.331
1747817757.522638,439.298,-25.380,-11.332
1747817757.522638,439.298,-25.380,-11.332
1747817757.544670,439.298,-25.380,-11.333
1747817757.544670,439.298,-25.380,-11.333
1747817757.564803,439.298,-25.380,-11.333
1747817757.564803,439.298,-25.380,-11.333
1747817757.580569,439.298,-25.380,-11.334
1747817757.588263,439.298,-25.380,-11.334
1747817757.600728,439.298,-25.380,-11.335
1747817757.608796,439.298,-25.380,-11.335
1747817757.621022,439.298,-25.380,-11.337
1747817757.629354,439.298,-25.380,-11.337
1747817757.640179,439.298,-25.380,-11.338
1747817757.649503,439.298,-25.380,-11.338
1747817757.660405,439.298,-25.380,-11.339
1747817757.670872,439.298,-25.380,-11.339
1747817757.681271,439.298,-25.380,-11.340
1747817757.692437,439.298,-25.380,-11.340
1747817757.700756,439.298,-25.380,-11.340
1747817757.713427,439.298,-25.380,-11.340
1747817757.720938,439.298,-25.380,-11.343
1747817757.720938,439.298,-25.380,-11.343
1747817757.741235,439.298,-25.380,-11.344
1747817757.741235,439.298,-25.380,-11.344
1747817757.760413,439.298,-25.380,-11.346
1747817757.760413,439.298,-25.380,-11.346
1747817757.780677,439.298,-25.380,-11.348
1747817757.780677,439.298,-25.380,-11.348
1747817757.804109,439.298,-25.380,-11.348
1747817757.804109,439.298,-25.380,-11.348
1747817757.824274,439.298,-25.380,-11.349
1747817757.824274,439.298,-25.380,-11.349
1747817757.844456,439.298,-25.380,-11.352
1747817757.844456,439.298,-25.380,-11.352
1747817757.865157,439.298,-25.380,-11.352
1747817757.865157,439.298,-25.380,-11.352
1747817757.886049,439.298,-25.380,-11.353
1747817757.886049,439.298,-25.380,-11.353
1747817757.907983,439.298,-25.380,-11.354
1747817757.907983,439.298,-25.380,-11.354
1747817757.927633,439.298,-25.380,-11.356
1747817757.927633,439.298,-25.380,-11.356
1747817757.947958,439.298,-25.380,-11.356
1747817757.947958,439.298,-25.380,-11.356
1747817757.966420,439.298,-25.380,-11.358
1747817757.966420,439.298,-25.380,-11.358
1747817757.986716,439.298,-25.380,-11.359
1747817757.986716,439.298,-25.380,-11.359
1747817758.006075,439.298,-25.380,-11.361
1747817758.006075,439.298,-25.380,-11.361
1747817758.025252,439.298,-25.380,-11.362
1747817758.025252,439.298,-25.380,-11.362
1747817758.047968,439.298,-25.380,-11.364
1747817758.047968,439.298,-25.380,-11.364
1747817758.066811,439.298,-25.380,-11.365
1747817758.066811,439.298,-25.380,-11.365
1747817758.085817,439.298,-25.380,-11.368
1747817758.085817,439.298,-25.380,-11.368
1747817758.104559,439.298,-25.380,-11.370
1747817758.104559,439.298,-25.380,-11.370
1747817758.126084,439.298,-25.380,-11.370
1747817758.126084,439.298,-25.380,-11.370
1747817758.146304,439.298,-25.380,-11.371
1747817758.146304,439.298,-25.380,-11.371
1747817758.167456,439.298,-25.380,-11.372
1747817758.180757,439.298,-25.380,-11.374
1747817758.180757,439.298,-25.380,-11.374
1747817758.200282,439.298,-25.380,-11.375
1747817758.200282,439.298,-25.380,-11.375
1747817758.220615,439.298,-25.380,-11.377
1747817758.220615,439.298,-25.380,-11.377
1747817758.233753,439.298,-25.380,-11.377
1747817758.240823,439.298,-25.380,-11.378
1747817758.253052,439.298,-25.380,-11.378
1747817758.260965,439.298,-25.380,-11.380
1747817758.280361,439.298,-25.380,-11.380
1747817758.280361,439.298,-25.380,-11.380
1747817758.300767,439.298,-25.380,-11.382
1747817758.300767,439.298,-25.380,-11.382
1747817758.321067,439.298,-25.380,-11.383
1747817758.321067,439.298,-25.380,-11.383
1747817758.340182,439.298,-25.380,-11.385
1747817758.340182,439.298,-25.380,-11.385
1747817758.361550,439.298,-25.380,-11.386
1747817758.361550,439.298,-25.380,-11.386
1747817758.381315,439.298,-25.380,-11.389
1747817758.381871,439.298,-25.380,-11.389
1747817758.401235,439.298,-25.380,-11.389
1747817758.401235,439.298,-25.380,-11.389
1747817758.421903,439.298,-25.380,-11.392
1747817758.421903,439.298,-25.380,-11.392
1747817758.440906,439.298,-25.380,-11.393
1747817758.444134,439.298,-25.380,-11.393
1747817758.461122,439.298,-25.380,-11.395
1747817758.466224,439.298,-25.380,-11.395
1747817758.480101,439.298,-25.380,-11.396
1747817758.487229,439.298,-25.380,-11.396
1747817758.500295,439.298,-25.380,-11.398
1747817758.509781,439.298,-25.380,-11.398
1747817758.520773,439.298,-25.380,-11.398
1747817758.530950,439.298,-25.380,-11.398
1747817758.541087,439.298,-25.380,-11.399
1747817758.550149,439.298,-25.380,-11.399
1747817758.560850,439.298,-25.380,-11.400
1747817758.560850,439.298,-25.380,-11.400
1747817758.580394,439.298,-25.380,-11.401
1747817758.580394,439.298,-25.380,-11.401
1747817758.600760,439.298,-25.380,-11.402
1747817758.600760,439.298,-25.380,-11.402
1747817758.622276,439.298,-25.380,-11.404
1747817758.622276,439.298,-25.380,-11.404
1747817758.640275,439.298,-25.380,-11.406
1747817758.645097,439.298,-25.380,-11.406
1747817758.660554,439.298,-25.380,-11.408
1747817758.666311,439.298,-25.380,-11.408
1747817758.680893,439.298,-25.380,-11.409
1747817758.685814,439.298,-25.380,-11.409
1747817758.701265,439.298,-25.380,-11.410
1747817758.706011,439.298,-25.380,-11.410
1747817758.720518,439.298,-25.380,-11.412
1747817758.726758,439.298,-25.380,-11.412
1747817758.740737,439.298,-25.380,-11.413
1747817758.752825,439.298,-25.380,-11.413
1747817758.761249,439.298,-25.380,-11.414
1747817758.774072,439.298,-25.380,-11.414
1747817758.780486,439.298,-25.380,-11.415
1747817758.793790,439.298,-25.380,-11.415
1747817758.801056,439.298,-25.380,-11.416
1747817758.801056,439.298,-25.380,-11.416
1747817758.820252,439.298,-25.380,-11.416
1747817758.820252,439.298,-25.380,-11.416
1747817758.842786,439.298,-25.380,-11.418
1747817758.842786,439.298,-25.380,-11.418
1747817758.862375,439.298,-25.380,-11.420
1747817758.862375,439.298,-25.380,-11.420
1747817758.886690,439.298,-25.380,-11.422
1747817758.886690,439.298,-25.380,-11.422
1747817758.900429,439.298,-25.380,-11.424
1747817758.911418,439.298,-25.380,-11.424
1747817758.920743,439.298,-25.380,-11.425
1747817758.930855,439.298,-25.380,-11.425
1747817758.940870,439.298,-25.380,-11.427
1747817758.950958,439.298,-25.380,-11.427
1747817758.960960,439.298,-25.380,-11.428
1747817758.971298,439.298,-25.380,-11.428
1747817758.980297,439.298,-25.380,-11.430
1747817758.992860,439.298,-25.380,-11.430
1747817759.000861,439.298,-25.380,-11.431
1747817759.013386,439.298,-25.380,-11.431
1747817759.020254,439.298,-25.380,-11.433
1747817759.034178,439.298,-25.380,-11.433
1747817759.040703,439.298,-25.380,-11.435
1747817759.040703,439.298,-25.380,-11.435
1747817759.061113,439.298,-25.380,-11.436
1747817759.061113,439.298,-25.380,-11.436
1747817759.083893,439.298,-25.380,-11.438
1747817759.083893,439.298,-25.380,-11.438
1747817759.100787,439.298,-25.380,-11.440
1747817759.108362,439.298,-25.380,-11.440
1747817759.121098,439.298,-25.380,-11.442
1747817759.128104,439.298,-25.380,-11.442
1747817759.141269,439.298,-25.380,-11.443
1747817759.149151,439.298,-25.380,-11.443
1747817759.160710,439.298,-25.380,-11.445
1747817759.171101,439.298,-25.380,-11.445
1747817759.180245,439.298,-25.380,-11.446
1747817759.190734,439.298,-25.380,-11.446
1747817759.200699,439.298,-25.380,-11.448
1747817759.211090,439.298,-25.380,-11.448
1747817759.220972,439.298,-25.380,-11.450
1747817759.230808,439.298,-25.380,-11.450
1747817759.241147,439.298,-25.380,-11.452
1747817759.250593,439.298,-25.380,-11.452
1747817759.260118,439.298,-25.380,-11.454
1747817759.274487,439.298,-25.380,-11.454
1747817759.280638,439.298,-25.380,-11.454
1747817759.297553,439.298,-25.380,-11.454
1747817759.301232,439.298,-25.380,-11.454
1747817759.301232,439.298,-25.380,-11.454
1747817759.320228,439.298,-25.380,-11.455
1747817759.320228,439.298,-25.380,-11.455
1747817759.340564,439.298,-25.380,-11.457
1747817759.340564,439.298,-25.380,-11.457
1747817759.361388,439.298,-25.380,-11.459
1747817759.361388,439.298,-25.380,-11.459
1747817759.382778,439.298,-25.380,-11.460
1747817759.382778,439.298,-25.380,-11.460
1747817759.406001,439.298,-25.380,-11.461
1747817759.406001,439.298,-25.380,-11.461
1747817759.427245,439.298,-25.380,-11.462
1747817759.427245,439.298,-25.380,-11.462
1747817759.440515,439.298,-25.380,-11.463
1747817759.449734,439.298,-25.380,-11.463
1747817759.460740,439.298,-25.380,-11.465
1747817759.470585,439.298,-25.380,-11.465
1747817759.481275,439.298,-25.380,-11.466
1747817759.490165,439.298,-25.380,-11.466
1747817759.508800,439.298,-25.380,-11.467
1747817759.508800,439.298,-25.380,-11.467
1747817759.529311,439.298,-25.380,-11.467
1747817759.529311,439.298,-25.380,-11.467
1747817759.540211,439.298,-25.380,-11.468
1747817759.550375,439.298,-25.380,-11.468
1747817759.560596,439.298,-25.380,-11.469
1747817759.570050,439.298,-25.380,-11.469
1747817759.589266,439.298,-25.380,-11.470
1747817759.589266,439.298,-25.380,-11.470
1747817759.600856,439.298,-25.380,-11.471
1747817759.610203,439.298,-25.380,-11.471
1747817759.621199,439.298,-25.380,-11.471
1747817759.640270,439.298,-25.380,-11.472
1747817759.640270,439.298,-25.380,-11.472
1747817759.660436,439.298,-25.380,-11.472
1747817759.660436,439.298,-25.380,-11.472
1747817759.674418,439.298,-25.380,-11.472
1747817759.680673,439.298,-25.380,-11.473
1747817759.694611,439.298,-25.380,-11.473
1747817759.700974,439.298,-25.380,-11.473
1747817759.720241,439.298,-25.380,-11.474
1747817759.720241,439.298,-25.380,-11.474
1747817759.740981,439.298,-25.380,-11.475
1747817759.740981,439.298,-25.380,-11.475
1747817759.760773,439.298,-25.380,-11.475
1747817759.760773,439.298,-25.380,-11.475
1747817759.781177,439.298,-25.380,-11.477
1747817759.781177,439.298,-25.380,-11.477
1747817759.800202,439.298,-25.380,-11.478
1747817759.800202,439.298,-25.380,-11.478
1747817759.820536,439.298,-25.380,-11.479
1747817759.820536,439.298,-25.380,-11.479
1747817759.840688,439.298,-25.380,-11.482
1747817759.842412,439.298,-25.380,-11.482
1747817759.861135,439.298,-25.380,-11.484
1747817759.862404,439.298,-25.380,-11.484
1747817759.880224,439.298,-25.380,-11.485
1747817759.885135,439.298,-25.380,-11.485
1747817759.900539,439.298,-25.380,-11.486
1747817759.906054,439.298,-25.380,-11.486
1747817759.920920,439.298,-25.380,-11.487
1747817759.926641,439.298,-25.380,-11.487
1747817759.941122,439.298,-25.380,-11.489
1747817759.945945,439.298,-25.380,-11.489
1747817759.960398,439.298,-25.380,-11.491
1747817759.966856,439.298,-25.380,-11.491
1747817759.980788,439.298,-25.380,-11.492
1747817759.989641,439.298,-25.380,-11.492
1747817760.000330,439.298,-25.380,-11.493
1747817760.000330,439.298,-25.380,-11.493
1747817760.021210,439.298,-25.380,-11.493
1747817760.021210,439.298,-25.380,-11.493
1747817760.040138,439.298,-25.380,-11.496
1747817760.040138,439.298,-25.380,-11.496
1747817760.060851,439.298,-25.380,-11.498
1747817760.060851,439.298,-25.380,-11.498
1747817760.081280,439.298,-25.380,-11.499
1747817760.081280,439.298,-25.380,-11.499
1747817760.101921,439.298,-25.380,-11.500
1747817760.101921,439.298,-25.380,-11.500
1747817760.120913,439.298,-25.380,-11.501
1747817760.128100,439.298,-25.380,-11.501
1747817760.140227,439.298,-25.380,-11.501
1747817760.151056,439.298,-25.380,-11.501
1747817760.161254,439.298,-25.380,-11.502
1747817760.174145,439.298,-25.380,-11.502
1747817760.180196,439.298,-25.380,-11.503
1747817760.194574,439.298,-25.380,-11.503
1747817760.200643,439.298,-25.380,-11.504
1747817760.200643,439.298,-25.380,-11.504
1747817760.221038,439.298,-25.380,-11.505
1747817760.221038,439.298,-25.380,-11.505
1747817760.240247,439.298,-25.380,-11.507
1747817760.240247,439.298,-25.380,-11.507
1747817760.260809,439.298,-25.380,-11.507
1747817760.260809,439.298,-25.380,-11.507
1747817760.280192,439.298,-25.380,-11.508
1747817760.280192,439.298,-25.380,-11.508
1747817760.300788,439.298,-25.380,-11.509
1747817760.300788,439.298,-25.380,-11.509
1747817760.322017,439.298,-25.380,-11.511
1747817760.322017,439.298,-25.380,-11.511
1747817760.344366,439.298,-25.380,-11.512
1747817760.344366,439.298,-25.380,-11.512
1747817760.364757,439.298,-25.380,-11.513
1747817760.364757,439.298,-25.380,-11.513
1747817760.385395,439.298,-25.380,-11.515
1747817760.385395,439.298,-25.380,-11.515
1747817760.400685,439.298,-25.380,-11.517
1747817760.407089,439.298,-25.380,-11.517
1747817760.420290,439.298,-25.380,-11.519
1747817760.427871,439.298,-25.380,-11.519
1747817760.440907,439.298,-25.380,-11.520
1747817760.450111,439.298,-25.380,-11.520
1747817760.461101,439.298,-25.380,-11.523
1747817760.472525,439.298,-25.380,-11.523
1747817760.480291,439.298,-25.380,-11.525
1747817760.480291,439.298,-25.380,-11.525
1747817760.500819,439.298,-25.380,-11.526
1747817760.500819,439.298,-25.380,-11.526
1747817760.524734,439.298,-25.380,-11.527
1747817760.524734,439.298,-25.380,-11.527
1747817760.546057,439.298,-25.380,-11.529
1747817760.546057,439.298,-25.380,-11.529
1747817760.560975,439.298,-25.380,-11.530
1747817760.574534,439.298,-25.380,-11.530
1747817760.581040,439.298,-25.380,-11.532
1747817760.595354,439.298,-25.380,-11.532
1747817760.600291,439.298,-25.380,-11.533
1747817760.600291,439.298,-25.380,-11.533
1747817760.620505,439.298,-25.380,-11.533
1747817760.620505,439.298,-25.380,-11.533
1747817760.640525,439.298,-25.380,-11.533
1747817760.640525,439.298,-25.380,-11.533
1747817760.660588,439.298,-25.380,-11.535
1747817760.660588,439.298,-25.380,-11.535
1747817760.680994,439.298,-25.380,-11.536
1747817760.680994,439.298,-25.380,-11.536
1747817760.701145,439.298,-25.380,-11.536
1747817760.701145,439.298,-25.380,-11.536
1747817760.722976,439.298,-25.380,-11.538
1747817760.722976,439.298,-25.380,-11.538
1747817760.742701,439.298,-25.380,-11.539
1747817760.742701,439.298,-25.380,-11.539
1747817760.764097,439.298,-25.380,-11.540
1747817760.764097,439.298,-25.380,-11.540
1747817760.786721,439.298,-25.380,-11.541
1747817760.786721,439.298,-25.380,-11.541
1747817760.801251,439.298,-25.380,-11.541
1747817760.809805,439.298,-25.380,-11.541
1747817760.820537,439.298,-25.380,-11.542
1747817760.829756,439.298,-25.380,-11.542
1747817760.840813,439.298,-25.380,-11.544
1747817760.849684,439.298,-25.380,-11.544
1747817760.861165,439.298,-25.380,-11.545
1747817760.869150,439.298,-25.380,-11.545
1747817760.880359,439.298,-25.380,-11.546
1747817760.889618,439.298,-25.380,-11.546
1747817760.901170,439.298,-25.380,-11.548
1747817760.909891,439.298,-25.380,-11.548
1747817760.920200,439.298,-25.380,-11.550
1747817760.935131,439.298,-25.380,-11.550
1747817760.940312,439.298,-25.380,-11.552
